2700	2700
2090	2700
1580	2700
1110	2700
530	2700
0	0
300	2400
620	2400
880	2400
1150	2400
1170	2400
1810	2529
2460	2595
3050	2638
3510	2680
4170	2700
5210	2700
6250	2700
7140	2700
8160	2700
8900	2700
8800	2678
8710	2681
8620	2682
8530	2680
8530	2679
8530	2679
8450	2678
8190	2677
7940	2675
7650	2672
7120	2670
6330	2630
5540	2477
4640	2425
3800	2492
3520	2625
2990	2665
2320	2400
2230	2400
2140	2400
2100	2400
2060	2400
2020	2400
2010	2400
2000	2400
1990	2400
1985	2400
1980	2400
1977	2400
1975	2400
1973	2400
1970	2400
1967	2400
1964	2400
1960	2400
1956	2400
1952	2400
1948	2400
1944	2400
1940	2400
1920	2400
1900	2400
1850	2400
1800	2400
1750	2400
1700	2400
1630	2400
1550	2400
1470	2400
1410	2400
1390	2400
1360	2400
1330	2400
1260	2400
1190	2400
1120	2400
1100	2400
1050	2400
990	2400
940	2400
890	2400
830	2400
780	2400
730	2400
690	2400
630	2400
550	2400
500	2400
480	2400
460	2400
440	2400
420	2400
400	2400
380	2400
360	2400
340	2400
320	2400
300	2400
280	2400
260	2400
240	2400
220	2400
200	2400
180	2400
160	2400
140	2400
120	2400
100	2400
80	2400
60	2400
40	2400
20	2400
17	2400
14	2400
11	2400
8	2400
5	2400
3	2400
2	2400
